time,rating,free_text,surgery,pcn,jev_sentiment,jev_sentiment_confidence,jev_primary_topic,jev_primary_topic_confidence,jev_secondary_topics,jev_secondary_topic_scores,jev_sentiment_strength,jev_sentiment_strength_confidence,jev_actionability,jev_actionability_confidence,jev_urgency,jev_urgency_confidence
3/24/25 17:42,Very good,PERSON on reception is always efficient helpful and pleasant,Emperors-Gate-Health-Centre,Brompton-Health-PCN,Positive,1.0,Reception Service,1.0,,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.02, ""Consultation Communication and Listening"": 0.06, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.02, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.17, ""Patient Information and Education"": 0.03, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.89, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.04, ""Staff Kindness and Empathy"": 0.52, ""Staff Professionalism and Knowledge"": 0.54, ""Telephone Access"": 0.03, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.02, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",2.51,0.58,0.0,1.0,0.01,0.99
7/26/24 2:24,Very good,I have no problem with the care I get,Scarsdale-Medical-Centre,Brompton-Health-PCN,Positive,0.72,Overall Service and Practice,0.83,,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.03, ""Consultation Communication and Listening"": 0.05, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.03, ""Mental Health Support"": 0.03, ""Overall Service and Practice"": 0.36, ""Patient Information and Education"": 0.04, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.03, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.04, ""Staff Kindness and Empathy"": 0.1, ""Staff Professionalism and Knowledge"": 0.08, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.09, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",1.09,0.67,0.0,1.0,0.02,0.98
3/15/25 19:15,Very good,Wonderful very helpful understanding Doctor 100,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,Positive,1.0,Consultation Communication and Listening,0.85,,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.05, ""Consultation Communication and Listening"": 0.45, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.03, ""Mental Health Support"": 0.04, ""Overall Service and Practice"": 0.14, ""Patient Information and Education"": 0.32, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.02, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.03, ""Staff Kindness and Empathy"": 0.39, ""Staff Professionalism and Knowledge"": 0.52, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.05, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",3.49,0.59,0.0,1.0,0.02,0.98
2/4/25 9:20,Very good,Appointment on time Polite and courteous staff Dr listened to patient,The-Chelsea-Practice,Brompton-Health-PCN,Positive,0.99,Consultation Communication and Listening,0.56,Staff Kindness and Empathy,"{""Appointment Availability and Lead Times"": 0.14, ""Clinical Assessment and Diagnosis"": 0.1, ""Consultation Communication and Listening"": 0.87, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.03, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.22, ""Patient Information and Education"": 0.09, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.23, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.21, ""Staff Kindness and Empathy"": 0.69, ""Staff Professionalism and Knowledge"": 0.54, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.03, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.46, ""Website and Practice Information"": 0.02}",1.94,0.89,0.0,1.0,0.0,1.0
11/27/24 23:18,Very good,The Surgery is clean and I like the fact there s a lot of female doctors being female myself,Stanhope-Mews-Surgery,Brompton-Health-PCN,Positive,1.0,"Respect, Dignity, Privacy and Inclusion",0.47,"Facilities, Cleanliness and Environment","{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.03, ""Consultation Communication and Listening"": 0.03, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.8, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.02, ""Mental Health Support"": 0.01, ""Overall Service and Practice"": 0.28, ""Patient Information and Education"": 0.03, ""Physical Accessibility"": 0.03, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.25, ""Staff Kindness and Empathy"": 0.06, ""Staff Professionalism and Knowledge"": 0.09, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.13, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.08}",1.94,0.9,0.11,0.89,0.15,0.85
9/7/25 22:44,Very good,I m Abingdon surgery practice patient for almost 15 year Happy with all services they offering From reception to see a Dr or nurse Girls in the phone so polite and professional in their job Dr PERSON is my Dr for years He s so nice caring knowledgeable patient and a good listener He try his best to pay attention on patient s problem and try to do his best to help to get the problem sorted He delivers a first class service in a very professional manner PERSON is a brilliant nurse She is polite nice with a smiley face welcoming a patient The way she treats me makes me at ease to talk and trust her A five star ⭐️ feed back and special thanks to Abingdon Centre team ⭐️,The-Abingdon-Medical-Practice,Brompton-Health-PCN,Positive,1.0,Staff Professionalism and Knowledge,0.51,Reception Service | Consultation Communication and Listening | Staff Kindness and Empathy | Overall Service and Practice,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.12, ""Consultation Communication and Listening"": 0.82, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.07, ""Follow-up and Continuity of Care"": 0.2, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.74, ""Patient Information and Education"": 0.09, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.68, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.1, ""Staff Kindness and Empathy"": 0.85, ""Staff Professionalism and Knowledge"": 0.89, ""Telephone Access"": 0.54, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.09, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",3.49,0.59,0.0,1.0,0.03,0.97
5/14/25 9:37,Very good,Having waited 2 years for this appointment it all went very smoothly,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,Positive,0.59,Appointment Availability and Lead Times,0.98,Waiting Time at the Surgery,"{""Appointment Availability and Lead Times"": 0.68, ""Clinical Assessment and Diagnosis"": 0.03, ""Consultation Communication and Listening"": 0.06, ""Digital Booking and Online Systems"": 0.03, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.03, ""Follow-up and Continuity of Care"": 0.05, ""Mental Health Support"": 0.04, ""Overall Service and Practice"": 0.48, ""Patient Information and Education"": 0.03, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.08, ""Referral, Specialist and Hospital Coordination"": 0.05, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.04, ""Staff Professionalism and Knowledge"": 0.08, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.03, ""Vaccinations and Immunisations"": 0.03, ""Waiting Time at the Surgery"": 0.71, ""Website and Practice Information"": 0.03}",1.94,0.76,1.21,0.0,0.17,0.83
2/29/24 9:53,Very poor,I have had huge difficulties getting through to the surgery always,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,Negative,1.0,Telephone Access,1.0,,"{""Appointment Availability and Lead Times"": 0.41, ""Clinical Assessment and Diagnosis"": 0.03, ""Consultation Communication and Listening"": 0.33, ""Digital Booking and Online Systems"": 0.03, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.09, ""Follow-up and Continuity of Care"": 0.28, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.36, ""Patient Information and Education"": 0.05, ""Physical Accessibility"": 0.06, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.33, ""Referral, Specialist and Hospital Coordination"": 0.09, ""Remote Consultation"": 0.03, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.03, ""Staff Professionalism and Knowledge"": 0.05, ""Telephone Access"": 0.79, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.02, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.25, ""Website and Practice Information"": 0.04}",2.69,0.67,2.43,0.43,1.79,0.66
3/2/26 11:48,Good,I had a scan at C W on 4 December and you have not got a report,The-Abingdon-Medical-Practice,Brompton-Health-PCN,Negative,0.96,"Tests, Investigations and Results",1.0,Follow-up and Continuity of Care,"{""Appointment Availability and Lead Times"": 0.11, ""Clinical Assessment and Diagnosis"": 0.15, ""Consultation Communication and Listening"": 0.25, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.12, ""Follow-up and Continuity of Care"": 0.67, ""Mental Health Support"": 0.01, ""Overall Service and Practice"": 0.22, ""Patient Information and Education"": 0.36, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.04, ""Referral, Specialist and Hospital Coordination"": 0.11, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.02, ""Staff Professionalism and Knowledge"": 0.06, ""Telephone Access"": 0.03, ""Tests, Investigations and Results"": 0.86, ""Treatment Effectiveness and Safety"": 0.02, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.28, ""Website and Practice Information"": 0.03}",1.53,0.58,2.98,0.98,2.37,0.59
1/12/25 13:27,Poor,I was expecting a phone call instead I got email I was not told before hand I do prefer to talk to to my GP I requested a colonoscopy the respond was no He did not give me a concrete reason,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,Negative,1.0,Consultation Communication and Listening,0.61,"Telephone Access | Tests, Investigations and Results | Follow-up and Continuity of Care | Patient Information and Education","{""Appointment Availability and Lead Times"": 0.03, ""Clinical Assessment and Diagnosis"": 0.44, ""Consultation Communication and Listening"": 0.82, ""Digital Booking and Online Systems"": 0.08, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.18, ""Follow-up and Continuity of Care"": 0.62, ""Mental Health Support"": 0.02, ""Overall Service and Practice"": 0.32, ""Patient Information and Education"": 0.77, ""Physical Accessibility"": 0.03, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.14, ""Referral, Specialist and Hospital Coordination"": 0.17, ""Remote Consultation"": 0.46, ""Respect, Dignity, Privacy and Inclusion"": 0.27, ""Staff Kindness and Empathy"": 0.11, ""Staff Professionalism and Knowledge"": 0.54, ""Telephone Access"": 0.78, ""Tests, Investigations and Results"": 0.8, ""Treatment Effectiveness and Safety"": 0.04, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.03}",2.22,0.8,2.95,0.95,1.88,0.72
1/8/26 10:12,Very good,The drs are really attentive and helpful and responsive,Earls-Court-Medical-Centre,Brompton-Health-PCN,Positive,1.0,Staff Professionalism and Knowledge,0.55,,"{""Appointment Availability and Lead Times"": 0.03, ""Clinical Assessment and Diagnosis"": 0.04, ""Consultation Communication and Listening"": 0.57, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.02, ""Feedback and Complaints Handling"": 0.1, ""Follow-up and Continuity of Care"": 0.19, ""Mental Health Support"": 0.03, ""Overall Service and Practice"": 0.36, ""Patient Information and Education"": 0.1, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.03, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.04, ""Staff Kindness and Empathy"": 0.56, ""Staff Professionalism and Knowledge"": 0.37, ""Telephone Access"": 0.07, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.03, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.03, ""Website and Practice Information"": 0.02}",2.56,0.63,0.0,1.0,0.0,1.0
1/31/25 12:03,Very good,I can always see or speak to a doctor,Earls-Court-Surgery,Brompton-Health-PCN,Neutral or Mixed,0.26,Appointment Availability and Lead Times,0.57,,"{""Appointment Availability and Lead Times"": 0.52, ""Clinical Assessment and Diagnosis"": 0.12, ""Consultation Communication and Listening"": 0.21, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.04, ""Follow-up and Continuity of Care"": 0.45, ""Mental Health Support"": 0.11, ""Overall Service and Practice"": 0.32, ""Patient Information and Education"": 0.11, ""Physical Accessibility"": 0.22, ""Prescriptions and Medication Management"": 0.03, ""Reception Service"": 0.03, ""Referral, Specialist and Hospital Coordination"": 0.04, ""Remote Consultation"": 0.09, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.03, ""Staff Professionalism and Knowledge"": 0.05, ""Telephone Access"": 0.34, ""Tests, Investigations and Results"": 0.02, ""Treatment Effectiveness and Safety"": 0.06, ""Vaccinations and Immunisations"": 0.02, ""Waiting Time at the Surgery"": 0.04, ""Website and Practice Information"": 0.03}",0.98,0.18,0.1,0.9,0.47,0.53
4/23/26 12:22,Very good,The service at Stanhope Mews is always first class,Stanhope-Mews-Surgery,Brompton-Health-PCN,Positive,1.0,Overall Service and Practice,0.99,,"{""Appointment Availability and Lead Times"": 0.02, ""Clinical Assessment and Diagnosis"": 0.01, ""Consultation Communication and Listening"": 0.03, ""Digital Booking and Online Systems"": 0.02, ""Facilities, Cleanliness and Environment"": 0.03, ""Feedback and Complaints Handling"": 0.02, ""Follow-up and Continuity of Care"": 0.02, ""Mental Health Support"": 0.01, ""Overall Service and Practice"": 0.71, ""Patient Information and Education"": 0.02, ""Physical Accessibility"": 0.02, ""Prescriptions and Medication Management"": 0.02, ""Reception Service"": 0.06, ""Referral, Specialist and Hospital Coordination"": 0.02, ""Remote Consultation"": 0.02, ""Respect, Dignity, Privacy and Inclusion"": 0.02, ""Staff Kindness and Empathy"": 0.05, ""Staff Professionalism and Knowledge"": 0.13, ""Telephone Access"": 0.02, ""Tests, Investigations and Results"": 0.01, ""Treatment Effectiveness and Safety"": 0.02, ""Vaccinations and Immunisations"": 0.01, ""Waiting Time at the Surgery"": 0.02, ""Website and Practice Information"": 0.02}",3.06,0.9,0.0,1.0,0.01,0.99
