date,rating,review,pcn,surgery
2026-09-15 11:04:16,Very good,I was seen straight away and got a referral to the Hospital and got the professional help I needed and the medication to help me ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 11:07:46,Very good,Staff are friendly and check in was simple,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 11:10:45,Very good,Managed to get an appointment the same day when I was feeling nervous of my symptoms. The doctor really took the time to assess my problems and I felt more in good hands,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 11:13:09,Very good,Dr Sahib is a very caring n thorough GP,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 11:26:30,Very good,Patient ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 11:34:56,Very good,Very efficient service,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-15 11:39:48,Very good,The doctor and nurse did good job,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-15 11:41:24,Very good,Very welcoming ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-15 12:31:43,Very good,The nurse was on time and very experienced.  ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 12:46:19,Good,We should be told where the appt.is if it is in the main building or the annex as mobility is an issue for me.as,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-15 13:20:00,Very good,"Dr Harlalka is patient, kind and very thorough. ",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 13:24:57,Very good,"Fast appointment, thorough understanding of the issue and fast resolution",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 13:35:57,Very good,TIA symptoms..  absolutely given perfect information and excellent instructions on what to do. I’m grateful,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-15 14:43:17,Very good,Receptionists very polite and helpful. ,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-09-15 14:49:44,Very good,"GP very helpful.
Irish lady on reception very helpful",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 16:20:09,Very good,Very thorough consultation. Doctor was patient and explained things clearly. ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-15 17:48:39,Very good,Dr was very good as he explained clearly questions I had about my health and needed to be done.,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-15 18:03:41,Very good,Good review by GP,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-15 18:03:54,Very good,They got in touch with me asap when they found something wrong with a test just so I could have it repeated which I have done so ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-15 18:29:32,Good,Answered all i needed to know  and gave good avice,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-15 19:31:13,Very poor,"You refused all my medication requests and didn’t reply to my 2 complaints emails 
You tell me to purchase the medication when I don’t pay for prescriptions. It comes across as if you’re getting incentives to reduce the number of prescriptions. I am not accusing you of doing that but not sure why you want me to pay for Items. I had no Nexium for one month and getting acid reflux and feeling sick. I can’t afford to pay for Nexium and generic medication makes me sick ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-15 20:30:39,Very poor,Following 3 on line enquiries including attending the surgery regarding urgently repeat prescription I received a call from Dr Vyas who would only discuss recent blood tests. Despite attempting to discuss the repeat prescription numerous times I was told she would only discuss the blood tests and nothing else and to arrange another gp appointment and the phone was put down without even discussing the arrangement for additional blood tests. This is completely unacceptable behaviour from an NHS public servant and I wish that this incident is investigated by the practice. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-15 23:47:10,Very good,"The Doctor examined me fully and wrote notes of the diagnosis and what action needs to be taken.  She was professional, very kind, & made me feel comfortable. From the notes I understand that I will need to see a neurosurgeon and maybe get an MRI.",Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-09-16 08:51:56,Very good,"Friendly,efficient on time,almost!.",Brompton-Health-PCN,The-Chelsea-Practice
2026-09-16 08:56:27,Very good,Very good medical practice  ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-16 11:20:59,Very good,Good,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-09-16 12:08:16,Good,I can get an appointment to the Doctor within 2-3 weeks . ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-16 12:57:08,Very good,Dr Steeden excellent as always,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-16 14:01:24,Very good,I have been with this surgery for decades and always felt looked after and listened to.  ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-16 14:58:25,Very good,I feel that dr steeden knows his patient ( me!) and is most helpful ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-16 15:43:16,Good,very through face to face meeting ordered lots of tests ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-16 17:46:35,Good,I cannot complain ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-16 17:58:18,Good,The doctor who was consulted me was very polite and helpful. He checked me and explained me the trouble about my thyroid and gave me another appointment : which was actually today. The doctor I saw was another doctor who prescribed me some medication that I took today and will starting to take tomorrow. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-16 19:14:20,Very good,Very  prompt in dealing with my health issue at the time in a very professional and caring manner,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-16 19:54:44,Very good,I felt receptionist Lorraine was very helpful,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-16 20:19:09,Very good,Quick and friendly.,Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-09-16 23:50:58,Very good,"Although I saw a gp who I had not consulted before, he provided an efficient and considerate level of advice to assist me with my urgent medical difficulties. I was impressed by his calm and reassuring attitude and prompt attention to my condition, which included prescribing medication and arranging a referral to a Specialist.",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-09-17 05:00:22,Very good,I’m great full with the service right now hoping for better in the future.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-17 05:44:25,Very good,Efficient and was aware of my needs and was proactive,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-17 06:27:25,Very good,The doctor concerned took a lot of time to explain to me the various issues that are there is in and to answer all my queries fully . It was also helpful that they could look at a test. I had done elsewhere that requiring me to go through another blood test.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-17 08:46:20,Very good,It’s easy to book appointments through nhs and given a reminder ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-17 09:51:30,Very good,"My problem was dealt with quickly.
Fast and effecient.
",Brompton-Health-PCN,Emperors-Gate-Health-Centre
2026-09-17 10:18:13,Very good,very efficient,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-17 10:31:39,Very good,Nice staff always helpful and willing.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-17 16:32:29,Very good,Prompt telephone call advising on my prescription. Good professional advice .,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-17 18:11:16,Very good,I feel very happy the service and they are very helpful.,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-09-17 19:06:30,Good,I wasn’t prepped for the call - so whilst nice surprise hadn’t quite got my facts together …,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-18 07:41:09,Very good,Always on time ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-18 12:13:11,Very good,  The service is better.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-18 14:43:25,Very good,The all workers are very nice ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-18 14:48:47,Very good,The doctor has a listening ear and made the prescription. She has helped by trying to get ride of my Zopiclone. ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-18 17:14:22,Very good,Have acces to different services,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-18 17:25:39,Very good,"I had blood taken, and Nathan was absolutely excellent. It is often difficult to draw blood from me but he was really proficient, and with such a nice manner! Brilliant, like most things at this surgery.",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-19 08:36:50,Very good,I was very ill and had excellent help with the rapid response nurses. I also had a visit with my own Dr and follow ups.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-19 14:23:45,Very good,All was very efficient and well dealt with .Dr Kanvari is a great GP! ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-19 16:06:13,Good,Very kind and professional and clear,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-19 17:48:21,Very good,The nurse was so nice and answered all my questions even though it was just a vaccination appointment. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-19 17:49:27,Very good,Really?,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-09-19 19:21:24,Very good,Very efficient and pleasant ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-09-19 20:54:31,Very good,"All the staff are very helpful and accomodating, that make my day
Comportable.
",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-09-19 22:09:40,Very good,I received help when needed especially from DR Raj and DR Daniel Goodwin,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-09-19 23:04:30,Good,I have been taking care of drs  thank you all drs and nurses. As NHS staff. ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-09-20 13:41:17,Very poor,"Hayley, the receptionist, was not particularly helpful.",Brompton-Health-PCN,The-Chelsea-Practice
2026-09-20 18:33:21,Very good,Everybody at the surgery is very kind and helpful especially as I am disabled,Brompton-Health-PCN,The-Chelsea-Practice
2026-09-21 17:19:17,Very good,"Dr Briewer, she is the only doctor I trust and feel confident with opening up to about my personal health issues.. I don’t usually feel safe in that environment but she puts me at ease. And has been a great support when I’ve been feeling my worst .",Brompton-Health-PCN,The-Chelsea-Practice
2026-09-21 17:25:04,Very good,"DR Brewer is very polite and helpful,listened and understood my concerns and issues.",Brompton-Health-PCN,The-Chelsea-Practice
2026-09-21 19:09:00,Very good,Efficient on the telephone and a very positive experience with the doctor .,Brompton-Health-PCN,The-Chelsea-Practice
2026-01-01 01:33:05,Very good,No it was more than I could have expected,Brompton-Health-PCN,The-Good-Practice
2026-01-01 12:09:08,Good,"So far, everything is good. ",Brompton-Health-PCN,The-Good-Practice
2026-01-01 12:21:05,Very good,"No, all well on this one.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 12:30:16,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 12:32:56,Very good,"Not really, I was quite impressed by how fast I heard back from the team.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 12:38:24,Very good,To receive the prescription in the pharmacy as I had been informed. But was easy to remind them.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 12:40:22,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 12:47:09,Very good,No ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 13:01:06,Good,Free coffee (joke)!,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 13:03:37,Poor,That competence,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 13:03:56,Very good,No.  It is excellent!,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 13:26:12,Neither good nor poor,"Yes a lot, as you should have mentioned your actions to me as I am too ill with all my body pain and disabled feet, ankles and legs. Also all the referrals are being used for the days before my bookings.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 13:37:51,Good,"Faster response from some specialist department, ie less delay getting hospital appointment ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 13:39:08,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 14:34:00,Good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 14:48:57,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 15:10:49,Very good,"Waiting area could be made more friendly, like books and magazines so the  patients can read and pas the waiting time by entertaining by reading a good book or magazine and a water cooler could be nice if possible ",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 15:20:00,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 16:18:10,Good,More informative on results.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 16:20:13,Very good,I thought the experience was excellent.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 16:37:57,Very good,No,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-01-01 17:44:47,Very good,No,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 18:06:49,Very good,Not really ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-01-01 19:00:12,Very good,"Nothing, keep up the good work.",Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
